,,,Home,,Home,,Home,,,
,,,0,,1,,2,,,
Period,Frame,Time [s],Player0,,Player1,,Player2,,Ball,
1,810,13.5,0.36736,0.37759,0.606727,0.671027,0.330314,0.214225,0.326765,0.20437
1,811,13.516667,0.365137,0.378299,0.604951,0.669757,0.330224,0.214069,0.327333,0.202868
1,812,13.533333,0.362914,0.379007,0.603176,0.668488,0.330134,0.213913,0.327902,0.201366
1,813,13.55,0.360691,0.379716,0.6014,0.667218,0.330044,0.213757,0.32847,0.199865
1,814,13.566667,0.358469,0.380425,0.599625,0.665949,0.329955,0.213601,0.329039,0.198363
1,815,13.583333,0.356246,0.381134,0.597849,0.664679,0.329865,0.213445,0.329607,0.196861
1,816,13.6,0.354023,0.381842,0.596074,0.66341,0.329775,0.213289,0.329834,0.19626
1,817,13.616667,0.3518,0.382551,0.594298,0.66214,0.329685,0.213133,0.330062,0.195659
1,818,13.633333,0.349578,0.38326,0.592523,0.660871,0.329595,0.212977,0.330289,0.195059
1,819,13.65,0.347355,0.383968,0.590747,0.659602,0.329506,0.212821,0.329941,0.192361
1,820,13.666667,0.345133,0.384677,0.588972,0.658332,0.329416,0.212664,0.329592,0.189663
1,821,13.683333,0.342911,0.385385,0.587196,0.657063,0.329326,0.212508,0.32856,0.187868
1,822,13.7,0.340688,0.386094,0.585421,0.655794,0.329236,0.212352,0.327527,0.186073
1,823,13.716667,0.338466,0.386803,0.583646,0.654524,0.329146,0.212196,0.326838,0.184276
1,824,13.733333,0.336244,0.387511,0.58187,0.653255,0.329057,0.21204,0.324773,0.180686
1,825,13.75,0.334022,0.38822,0.580095,0.651986,0.328967,0.211884,0.322026,0.178898
1,826,13.766667,0.3318,0.388928,0.578319,0.650716,0.328877,0.211728,0.320662,0.182503
1,827,13.783333,0.329578,0.389637,0.576544,0.649447,0.328787,0.211572,0.317922,0.184314
1,828,13.8,0.327356,0.390345,0.574769,0.648178,0.328698,0.211416,0.316901,0.187917
1,829,13.816667,0.325134,0.391053,0.572994,0.646908,0.328608,0.21126,0.31588,0.19152
1,830,13.833333,0.322912,0.391762,0.571218,0.645639,0.328838,0.212158,0.315891,0.196918
1,831,13.85,0.32069,0.39247,0.569802,0.643634,0.329069,0.213057,0.315213,0.200519
1,832,13.866667,0.318469,0.393179,0.568386,0.641628,0.329299,0.213956,0.316596,0.205911
1,833,13.883333,0.316247,0.393887,0.56697,0.639623,0.32953,0.214854,0.316607,0.211309
1,834,13.9,0.314025,0.394595,0.565554,0.637618,0.32976,0.215753,0.316615,0.214907
1,835,13.916667,0.311804,0.395304,0.564138,0.635612,0.329991,0.216652,0.317998,0.220299
1,836,13.933333,0.309582,0.396012,0.562721,0.633607,0.330221,0.21755,0.319377,0.223891
1,837,13.95,0.307361,0.39672,0.561305,0.631602,0.330452,0.218449,0.321445,0.22928
1,838,13.966667,0.305139,0.397429,0.559889,0.629596,0.330682,0.219348,0.322131,0.229277
1,839,13.983333,0.302918,0.398137,0.558473,0.627591,0.330912,0.220246,0.322824,0.232872
1,840,14.0,0.300697,0.398845,0.557057,0.625586,0.331143,0.221145,0.324203,0.236465
1,841,14.016667,0.298476,0.399553,0.555641,0.62358,0.331373,0.222044,0.325063,0.238036
1,842,14.033333,0.296255,0.400262,0.554225,0.621575,0.331604,0.222942,0.325924,0.239606
1,843,14.05,0.294034,0.40097,0.552809,0.61957,0.331834,0.223841,0.326784,0.241177
1,844,14.066667,0.291813,0.401678,0.551393,0.617565,0.332065,0.22474,0.327644,0.242747
1,845,14.083333,0.289592,0.402386,0.549976,0.615559,0.332295,0.225638,0.328505,0.244318
1,846,14.1,0.287371,0.403094,0.54856,0.613554,0.332525,0.226537,0.329365,0.245889
1,847,14.116667,0.28515,0.403802,0.547144,0.611549,0.332756,0.227435,0.330225,0.247459
1,848,14.133333,0.283068,0.403881,0.545329,0.609109,0.332809,0.22962,0.331086,0.24903
1,849,14.15,0.280985,0.403959,0.543513,0.606669,0.332863,0.231804,0.331946,0.250601
1,850,14.166667,0.278903,0.404037,0.541697,0.604229,0.332916,0.233989,0.332807,0.252171
1,851,14.183333,0.27682,0.404116,0.539882,0.601789,0.33297,0.236173,0.333667,0.253742
1,852,14.2,0.274738,0.404194,0.538066,0.599349,0.333023,0.238357,0.334527,0.255313
1,853,14.216667,0.272656,0.404272,0.536251,0.59691,0.333077,0.240542,0.335388,0.256883
1,854,14.233333,0.270574,0.404351,0.534435,0.59447,0.33313,0.242726,0.336248,0.258454
1,855,14.25,0.268491,0.404429,0.532619,0.59203,0.333184,0.24491,0.337109,0.260025
1,856,14.266667,0.266409,0.404508,0.530804,0.58959,0.333237,0.247094,0.337969,0.261595
1,857,14.283333,0.264327,0.404586,0.528988,0.58715,0.333291,0.249278,0.338142,0.262269
1,858,14.3,0.262245,0.404664,0.527173,0.58471,0.333344,0.251463,0.338315,0.262943
1,859,14.316667,0.260163,0.404743,0.525357,0.58227,0.333397,0.253647,0.338487,0.263617
1,860,14.333333,0.258081,0.404821,0.523541,0.579831,0.333451,0.255831,0.33866,0.264291
1,861,14.35,0.256,0.404899,0.521726,0.577391,0.333504,0.258015,0.338833,0.264965
1,862,14.366667,0.253918,0.404978,0.51991,0.574951,0.333715,0.258714,0.339006,0.265639
1,863,14.383333,0.251836,0.405056,0.518095,0.572511,0.333926,0.259412,0.339179,0.266312
1,864,14.4,0.249754,0.405134,0.516279,0.570072,0.334137,0.260111,0.339351,0.266986
1,865,14.416667,0.247672,0.405213,0.514464,0.567632,0.334348,0.26081,0.339524,0.26766
1,866,14.433333,0.245591,0.405291,0.512648,0.565192,0.334559,0.261508,0.339697,0.268334
1,867,14.45,0.243509,0.405369,0.510833,0.562752,0.33477,0.262207,0.33987,0.269008
1,868,14.466667,0.241428,0.405448,0.509017,0.560312,0.334981,0.262906,0.340043,0.269682
1,869,14.483333,0.239346,0.405526,0.507202,0.557873,0.335192,0.263604,0.340215,0.270356
1,870,14.5,0.237265,0.405604,0.505386,0.555433,0.335403,0.264303,0.340388,0.271029
1,871,14.516667,0.235183,0.405683,0.503571,0.552993,0.335614,0.265002,0.340561,0.271703
1,872,14.533333,0.233102,0.405761,0.501755,0.550554,0.335825,0.265701,0.340734,0.272377
1,873,14.55,0.23102,0.405839,0.500405,0.547322,0.336036,0.266399,0.340735,0.273195
1,874,14.566667,0.228939,0.405918,0.499055,0.54409,0.336247,0.267098,0.340737,0.274012
1,875,14.583333,0.226858,0.405996,0.497705,0.540859,0.336458,0.267797,0.340739,0.27483
1,876,14.6,0.224777,0.406074,0.496355,0.537627,0.336669,0.268495,0.34074,0.275647
1,877,14.616667,0.222695,0.406153,0.495005,0.534396,0.33688,0.269194,0.340742,0.276465
1,878,14.633333,0.220614,0.406231,0.493655,0.531164,0.337091,0.269893,0.340744,0.277283
1,879,14.65,0.218533,0.406309,0.492304,0.527932,0.337302,0.270591,0.340745,0.2781
1,880,14.666667,0.216452,0.406388,0.490954,0.524701,0.337416,0.270691,0.340747,0.278918
1,881,14.683333,0.214371,0.406466,0.489604,0.521469,0.33753,0.27079,0.340749,0.279735
1,882,14.7,0.21229,0.406544,0.488254,0.518237,0.337645,0.27089,0.34075,0.280553
1,883,14.716667,0.210209,0.406622,0.486904,0.515006,0.33776,0.270989,0.340752,0.28137
1,884,14.733333,0.208128,0.406701,0.485554,0.511774,0.337874,0.271089,0.340675,0.280971
1,885,14.75,0.206048,0.406779,0.484204,0.508542,0.337988,0.271188,0.340598,0.280571
1,886,14.766667,0.203967,0.406857,0.482854,0.50531,0.338103,0.271288,0.340521,0.280172
1,887,14.783333,0.201886,0.406936,0.481503,0.502078,0.338217,0.271387,0.340444,0.279773
1,888,14.8,0.199805,0.407014,0.480153,0.498847,0.338332,0.271487,0.340367,0.279373
1,889,14.816667,0.197725,0.407092,0.478803,0.495615,0.338446,0.271586,0.34029,0.278974
1,890,14.833333,0.195644,0.40717,0.477453,0.492383,0.338561,0.271686,0.340213,0.278575
1,891,14.85,0.193564,0.407249,0.476103,0.489151,0.338675,0.271785,0.340136,0.278175
1,892,14.866667,0.191483,0.407327,0.474752,0.485919,0.33879,0.271885,0.340059,0.277776
1,893,14.883333,0.189403,0.407405,0.473402,0.482687,0.338904,0.271984,0.339996,0.277612
1,894,14.9,0.187322,0.407484,0.472052,0.479455,0.339019,0.272084,0.339934,0.277449
1,895,14.916667,0.185242,0.407562,0.470702,0.476223,0.339133,0.272183,0.339871,0.277286
1,896,14.933333,0.183162,0.40764,0.469351,0.472991,0.339248,0.272283,0.339808,0.277123
1,897,14.95,0.181081,0.407719,0.468001,0.469759,0.339362,0.272382,0.339746,0.276959
1,898,14.966667,0.179862,0.408877,0.466378,0.466553,0.339289,0.272254,0.339683,0.276796
1,899,14.983333,0.178643,0.410035,0.464756,0.463348,0.339215,0.272126,0.33962,0.276633
1,900,15.0,0.177424,0.411193,0.463133,0.460142,0.339141,0.271998,0.339558,0.276469
1,901,15.016667,0.176205,0.412351,0.46151,0.456936,0.339067,0.27187,0.339495,0.276306
1,902,15.033333,0.174986,0.413509,0.459887,0.453731,0.338994,0.271741,0.339432,0.276143
1,903,15.05,0.173767,0.414667,0.458265,0.450525,0.33892,0.271613,0.33937,0.27598
1,904,15.066667,0.172548,0.415825,0.456642,0.44732,0.338846,0.271485,0.339916,0.274898
1,905,15.083333,0.171329,0.416983,0.455019,0.444114,0.338773,0.271357,0.340462,0.273817
1,906,15.1,0.17011,0.418141,0.453396,0.440908,0.338699,0.271228,0.341009,0.272736
1,907,15.116667,0.168891,0.419299,0.451773,0.437703,0.338625,0.2711,0.341555,0.271654
1,908,15.133333,0.167672,0.420457,0.450151,0.434497,0.338551,0.270972,0.342102,0.270573
1,909,15.15,0.166453,0.421615,0.448528,0.431291,0.338478,0.270844,0.343475,0.271467
1,910,15.166667,0.165234,0.422773,0.446905,0.428085,0.338404,0.270716,0.344848,0.272362
1,911,15.183333,0.164015,0.423931,0.445282,0.42488,0.33833,0.270588,0.346222,0.273256
1,912,15.2,0.162797,0.425089,0.444394,0.421286,0.338256,0.270459,0.347595,0.27415
1,913,15.216667,0.161578,0.426247,0.443506,0.417693,0.338183,0.270331,0.349198,0.275343
1,914,15.233333,0.160359,0.427405,0.442617,0.4141,0.338109,0.270203,0.3508,0.276536
1,915,15.25,0.15914,0.428562,0.441729,0.410506,0.338035,0.270075,0.352403,0.277729
1,916,15.266667,0.157922,0.42972,0.44084,0.406913,0.337961,0.269947,0.354005,0.278922
1,917,15.283333,0.156703,0.430878,0.439952,0.403319,0.337888,0.269818,0.355608,0.280116
1,918,15.3,0.155484,0.432036,0.439064,0.399726,0.337814,0.26969,0.357211,0.281309
1,919,15.316667,0.154266,0.433194,0.438175,0.396132,0.33774,0.269562,0.35872,0.281663
1,920,15.333333,0.153047,0.434351,0.437287,0.392539,0.337666,0.269434,0.36023,0.282017
1,921,15.35,0.151828,0.435509,0.436398,0.388945,0.337593,0.269306,0.361739,0.282371
1,922,15.366667,0.15061,0.436666,0.43551,0.385351,0.337519,0.269177,0.363249,0.282725
1,923,15.383333,0.149391,0.437824,0.434622,0.381757,0.337445,0.269049,0.364759,0.283079
1,924,15.4,0.148173,0.438982,0.433733,0.378164,0.337372,0.268921,0.366268,0.283434
1,925,15.416667,0.146954,0.440139,0.432845,0.37457,0.337298,0.268793,0.367778,0.283788
1,926,15.433333,0.146361,0.441992,0.431681,0.371539,0.33718,0.268568,0.369288,0.284142
1,927,15.45,0.145767,0.443845,0.430518,0.368508,0.337061,0.268344,0.370798,0.284496
1,928,15.466667,0.145173,0.445698,0.429355,0.365477,0.336943,0.26812,0.372307,0.28485
1,929,15.483333,0.14458,0.447551,0.428192,0.362446,0.336825,0.267895,0.373817,0.285204
1,930,15.5,0.143986,0.449404,0.427029,0.359415,0.336706,0.267671,0.375327,0.285558
1,931,15.516667,0.143392,0.451256,0.425865,0.356383,0.336588,0.267446,0.376837,0.285913
1,932,15.533333,0.142799,0.453109,0.424702,0.353352,0.33647,0.267222,0.378346,0.286267
1,933,15.55,0.142205,0.454962,0.423539,0.350321,0.336351,0.266998,0.379856,0.286621
1,934,15.566667,0.141611,0.456814,0.422376,0.34729,0.336233,0.266773,0.381366,0.286975
1,935,15.583333,0.141018,0.458667,0.421212,0.344259,0.336115,0.266549,0.382876,0.287329
1,936,15.6,0.140424,0.46052,0.420049,0.341228,0.335996,0.266324,0.384386,0.287683
1,937,15.616667,0.139831,0.462372,0.418886,0.338196,0.335878,0.2661,0.385896,0.288038
1,938,15.633333,0.139237,0.464225,0.417722,0.335165,0.33576,0.265876,0.387406,0.288392
1,939,15.65,0.138643,0.466077,0.416559,0.332134,0.335641,0.265651,0.388777,0.28811
1,940,15.666667,0.13805,0.46793,0.415396,0.329102,0.335523,0.265427,0.390149,0.287828
1,941,15.683333,0.137456,0.469782,0.414232,0.326071,0.335405,0.265203,0.39152,0.287546
1,942,15.7,0.136863,0.471634,0.413668,0.322363,0.335286,0.264978,0.392892,0.287265
1,943,15.716667,0.136269,0.473487,0.413104,0.318655,0.335168,0.264754,0.394264,0.286983
1,944,15.733333,0.135676,0.475339,0.41254,0.314947,0.33505,0.264529,0.395635,0.286701
1,945,15.75,0.135082,0.477192,0.411976,0.311239,0.334931,0.264305,0.397007,0.286419
1,946,15.766667,0.134489,0.479044,0.411411,0.30753,0.334813,0.264081,0.398379,0.286137
1,947,15.783333,0.133895,0.480896,0.410847,0.303822,0.334695,0.263856,0.39975,0.285855
1,948,15.8,0.133302,0.482748,0.410283,0.300114,0.334576,0.263632,0.401122,0.285573
1,949,15.816667,0.132709,0.4846,0.409719,0.296405,0.334458,0.263407,0.402494,0.285291
1,950,15.833333,0.132115,0.486453,0.409155,0.292697,0.33434,0.263183,0.403866,0.28501
1,951,15.85,0.131522,0.488305,0.40859,0.288988,0.334222,0.262959,0.405237,0.284728
1,952,15.866667,0.130928,0.490157,0.408026,0.28528,0.334103,0.262734,0.404803,0.281806
1,953,15.883333,0.130335,0.492009,0.407462,0.281571,0.333985,0.26251,0.404369,0.278884
1,954,15.9,0.129741,0.493861,0.406898,0.277862,0.333867,0.262286,0.403935,0.275962
1,955,15.916667,0.129148,0.495713,0.406333,0.274153,0.333748,0.262061,0.403501,0.273039
1,956,15.933333,0.128555,0.497565,0.405769,0.270444,0.33363,0.261837,0.403066,0.270117
1,957,15.95,0.127961,0.499417,0.405205,0.266735,0.333512,0.261612,0.402632,0.267195
1,958,15.966667,0.128025,0.501958,0.404608,0.263946,0.332967,0.261118,0.402198,0.264273
1,959,15.983333,0.128089,0.5045,0.404011,0.261156,0.332422,0.260624,0.401764,0.26135
1,960,16.0,0.128153,0.507042,0.403415,0.258366,0.331877,0.26013,0.400844,0.258955
1,961,16.016667,0.128216,0.509583,0.402818,0.255576,0.331332,0.259636,0.399925,0.256559
1,962,16.033333,0.12828,0.512125,0.402221,0.252786,0.330787,0.259142,0.399006,0.254164
1,963,16.05,0.128344,0.514666,0.401625,0.249996,0.330243,0.258648,0.398545,0.252366
1,964,16.066667,0.128408,0.517208,0.401028,0.247206,0.329698,0.258154,0.398084,0.250568
1,965,16.083333,0.128472,0.519749,0.400431,0.244416,0.329153,0.257659,0.397623,0.248771
1,966,16.1,0.128535,0.52229,0.399834,0.241626,0.328608,0.257165,0.396936,0.247874
1,967,16.116667,0.128599,0.524832,0.399238,0.238836,0.328063,0.256671,0.396248,0.246977
1,968,16.133333,0.128663,0.527373,0.398641,0.236046,0.327518,0.256177,0.395901,0.245178
1,969,16.15,0.128727,0.529914,0.398044,0.233256,0.326974,0.255683,0.395555,0.24338
1,970,16.166667,0.129469,0.532693,0.397447,0.230465,0.326429,0.255189,0.395548,0.239781
1,971,16.183333,0.130212,0.535472,0.396851,0.227675,0.325884,0.254695,0.394169,0.236188
1,972,16.2,0.130954,0.538251,0.396254,0.224885,0.325339,0.254201,0.393476,0.232591
1,973,16.216667,0.131696,0.541029,0.395657,0.222095,0.324794,0.253707,0.392783,0.228995
1,974,16.233333,0.132439,0.543808,0.39506,0.219304,0.324249,0.253213,0.392437,0.227196
1,975,16.25,0.133181,0.546586,0.394464,0.216514,0.323704,0.252718,0.39209,0.225398
1,976,16.266667,0.133924,0.549365,0.393867,0.213724,0.32316,0.252224,0.390708,0.220004
1,977,16.283333,0.134666,0.552144,0.39327,0.210933,0.322615,0.25173,0.389672,0.216409
1,978,16.3,0.135409,0.554922,0.392673,0.208143,0.32207,0.251236,0.388636,0.212814
1,979,16.316667,0.136151,0.557701,0.392076,0.205352,0.321525,0.250742,0.3876,0.209219
1,980,16.333333,0.136893,0.560479,0.39148,0.202562,0.32098,0.250248,0.386564,0.205623
1,981,16.35,0.137636,0.563258,0.390883,0.199771,0.320435,0.249754,0.386215,0.202925
1,982,16.366667,0.138378,0.566036,0.390286,0.196981,0.319891,0.24926,0.385867,0.200226
1,983,16.383333,0.13912,0.568814,0.389689,0.19419,0.319346,0.248766,0.385171,0.19483
1,984,16.4,0.139863,0.571593,0.389092,0.191399,0.318801,0.248272,0.384474,0.189433
1,985,16.416667,0.140605,0.574371,0.388496,0.188609,0.318256,0.247778,0.384469,0.186733
1,986,16.433333,0.141348,0.577149,0.387899,0.185818,0.317711,0.247284,0.384464,0.184033
1,987,16.45,0.14209,0.579928,0.387389,0.183831,0.316795,0.2477,0.384457,0.180432
1,988,16.466667,0.142832,0.582706,0.38688,0.181843,0.315879,0.248117,0.38445,0.176832
1,989,16.483333,0.143574,0.585484,0.38637,0.179856,0.314962,0.248534,0.384447,0.175032
1,990,16.5,0.144317,0.588262,0.385861,0.177868,0.314046,0.248951,0.384444,0.173232
1,991,16.516667,0.145059,0.591041,0.385352,0.175881,0.313129,0.249367,0.38444,0.171432
1,992,16.533333,0.145801,0.593819,0.384842,0.173893,0.312213,0.249784,0.384437,0.169631
1,993,16.55,0.146544,0.596597,0.384333,0.171906,0.311297,0.250201,0.383862,0.167834
1,994,16.566667,0.147286,0.599375,0.383823,0.169918,0.31038,0.250618,0.383286,0.166036
1,995,16.583333,0.148028,0.602153,0.383314,0.167931,0.309464,0.251034,0.382711,0.164238
1,996,16.6,0.148771,0.604931,0.382805,0.165943,0.308548,0.251451,0.382136,0.16244
1,997,16.616667,0.149513,0.607709,0.382295,0.163956,0.307632,0.251868,0.38156,0.160643
1,998,16.633333,0.150255,0.610487,0.381786,0.161968,0.306715,0.252285,0.380985,0.158845
1,999,16.65,0.150997,0.613265,0.381276,0.159981,0.305799,0.252702,0.380295,0.157047
1,1000,16.666667,0.15174,0.616043,0.380767,0.157993,0.304883,0.253118,0.379606,0.15525
1,1001,16.683333,0.152482,0.618821,0.380257,0.156005,0.303967,0.253535,0.378916,0.153453
1,1002,16.7,0.153224,0.621599,0.379748,0.154018,0.30305,0.253952,0.378226,0.151656
1,1003,16.716667,0.153966,0.624377,0.379238,0.15203,0.302134,0.254368,0.377537,0.149858
1,1004,16.733333,0.154708,0.627155,0.378729,0.150043,0.301218,0.254785,0.376847,0.148061
1,1005,16.75,0.155451,0.629932,0.378219,0.148055,0.300302,0.255202,0.376157,0.146264
1,1006,16.766667,0.156193,0.63271,0.378014,0.148056,0.299386,0.255619,0.375468,0.144466
1,1007,16.783333,0.156935,0.635488,0.377808,0.148057,0.298469,0.256035,0.374778,0.142669
1,1008,16.8,0.157677,0.638266,0.377602,0.148058,0.297553,0.256452,0.374088,0.140871
1,1009,16.816667,0.158419,0.641043,0.377396,0.148058,0.296637,0.256869,0.373398,0.139074
1,1010,16.833333,0.159698,0.642958,0.37719,0.148059,0.295721,0.257285,0.372713,0.139677
1,1011,16.85,0.160976,0.644872,0.376984,0.14806,0.294805,0.257702,0.372028,0.14028
1,1012,16.866667,0.162254,0.646786,0.376778,0.148061,0.293889,0.258119,0.371343,0.140884
1,1013,16.883333,0.163532,0.6487,0.376572,0.148062,0.292972,0.258536,0.371351,0.144934
1,1014,16.9,0.16481,0.650614,0.376367,0.148063,0.292056,0.258952,0.371359,0.148985
1,1015,16.916667,0.166088,0.652529,0.376161,0.148064,0.29114,0.259369,0.371367,0.153036
1,1016,16.933333,0.167366,0.654443,0.376247,0.148514,0.290224,0.259786,0.371374,0.157086
1,1017,16.95,0.168644,0.656357,0.376334,0.148963,0.289308,0.260202,0.372182,0.160683
1,1018,16.966667,0.169922,0.658271,0.376421,0.149413,0.288392,0.260619,0.37299,0.16428
1,1019,16.983333,0.1712,0.660185,0.376507,0.149863,0.287476,0.261036,0.373797,0.167877
1,1020,17.0,0.172478,0.662099,0.376594,0.150312,0.28656,0.261452,0.374604,0.171474
1,1021,17.016667,0.173756,0.664014,0.376681,0.150762,0.285644,0.261869,0.375412,0.175071
1,1022,17.033333,0.175034,0.665928,0.376767,0.151212,0.284728,0.262286,0.376219,0.178667
1,1023,17.05,0.176312,0.667842,0.376854,0.151662,0.283812,0.262702,0.377594,0.179562
1,1024,17.066667,0.177591,0.669756,0.377077,0.153993,0.282683,0.263606,0.378968,0.180456
1,1025,17.083333,0.178869,0.671671,0.377299,0.156324,0.281554,0.264509,0.380342,0.18135
1,1026,17.1,0.180147,0.673585,0.377522,0.158655,0.280425,0.265412,0.381716,0.182244
1,1027,17.116667,0.181425,0.675499,0.377745,0.160987,0.279297,0.266316,0.382815,0.182959
1,1028,17.133333,0.182703,0.677413,0.377968,0.163318,0.278168,0.267219,0.383914,0.183675
1,1029,17.15,0.183981,0.679327,0.378191,0.165649,0.277039,0.268123,0.385014,0.18439
1,1030,17.166667,0.185259,0.681242,0.378414,0.16798,0.27591,0.269026,0.386113,0.185106
1,1031,17.183333,0.186537,0.683156,0.378636,0.170311,0.274781,0.269929,0.387212,0.185821
1,1032,17.2,0.187815,0.68507,0.378859,0.172642,0.273653,0.270833,0.387509,0.186848
1,1033,17.216667,0.189094,0.686984,0.379082,0.174973,0.272524,0.271736,0.387805,0.187876
1,1034,17.233333,0.190372,0.688898,0.379305,0.177304,0.271395,0.272639,0.388101,0.188903
1,1035,17.25,0.19165,0.690813,0.379527,0.179635,0.270267,0.273543,0.388397,0.18993
1,1036,17.266667,0.192928,0.692727,0.37975,0.181966,0.269138,0.274446,0.388693,0.190958
1,1037,17.283333,0.194206,0.694641,0.379973,0.184297,0.268009,0.275349,0.388989,0.191985
1,1038,17.3,0.195484,0.696555,0.380196,0.186628,0.266881,0.276252,0.389285,0.193013
1,1039,17.316667,0.196762,0.69847,0.380419,0.188959,0.265752,0.277156,0.388948,0.196614
1,1040,17.333333,0.19804,0.700384,0.380641,0.19129,0.264624,0.278059,0.388612,0.200215
1,1041,17.35,0.199318,0.702298,0.380864,0.19362,0.263495,0.278962,0.388276,0.203816
1,1042,17.366667,0.200596,0.704212,0.381087,0.195951,0.262367,0.279865,0.387939,0.207417
1,1043,17.383333,0.201875,0.706127,0.38131,0.198282,0.261238,0.280768,0.387947,0.211317
1,1044,17.4,0.203153,0.708041,0.381532,0.200613,0.260345,0.281878,0.387954,0.215216
1,1045,17.416667,0.204431,0.709955,0.381755,0.202943,0.259451,0.282988,0.387961,0.219116
1,1046,17.433333,0.205709,0.711869,0.381978,0.205274,0.258558,0.284097,0.387969,0.223015
1,1047,17.45,0.206987,0.713784,0.382201,0.207605,0.257664,0.285207,0.387976,0.226914
1,1048,17.466667,0.208265,0.715698,0.382423,0.209935,0.256771,0.286317,0.387983,0.230813
1,1049,17.483333,0.209543,0.717612,0.382646,0.212266,0.255877,0.287426,0.387483,0.238463
1,1050,17.5,0.210821,0.719526,0.382869,0.214596,0.254984,0.288536,0.386983,0.246113
1,1051,17.516667,0.2121,0.721441,0.383092,0.216927,0.254091,0.289646,0.386483,0.253762
1,1052,17.533333,0.213378,0.723355,0.383314,0.219257,0.253197,0.290755,0.385983,0.261411
1,1053,17.55,0.214656,0.725269,0.383537,0.221588,0.252304,0.291865,0.383942,0.270864
1,1054,17.566667,0.215934,0.727183,0.38376,0.223918,0.251411,0.292974,0.381902,0.280317
1,1055,17.583333,0.217212,0.729098,0.383983,0.226249,0.250517,0.294084,0.379862,0.289769
1,1056,17.6,0.21849,0.731012,0.384205,0.228579,0.249624,0.295193,0.377822,0.29922
1,1057,17.616667,0.219768,0.732926,0.384428,0.230909,0.248749,0.293889,0.375955,0.308895
1,1058,17.633333,0.221046,0.734841,0.384651,0.23324,0.247874,0.292585,0.374087,0.318569
1,1059,17.65,0.222325,0.736755,0.384874,0.23557,0.246999,0.291281,0.37222,0.328242
1,1060,17.666667,0.223603,0.738669,0.385096,0.2379,0.246124,0.289977,0.370352,0.337914
1,1061,17.683333,0.224881,0.740583,0.385319,0.240231,0.245249,0.288673,0.368485,0.347586
1,1062,17.7,0.226159,0.742498,0.385542,0.242561,0.244374,0.287369,0.366618,0.357256
1,1063,17.716667,0.227437,0.744412,0.385764,0.244891,0.2435,0.286064,0.364751,0.366927
1,1064,17.733333,0.228715,0.746326,0.385987,0.247221,0.242625,0.28476,0.362884,0.376596
1,1065,17.75,0.229993,0.74824,0.38621,0.249551,0.24175,0.283456,0.361145,0.385702
1,1066,17.766667,0.231272,0.750155,0.386432,0.251881,0.240875,0.282152,0.359406,0.394808
1,1067,17.783333,0.23255,0.752069,0.386655,0.254211,0.24,0.280848,0.357667,0.403913
1,1068,17.8,0.233611,0.754023,0.386237,0.257469,0.238941,0.278731,0.355929,0.413018
1,1069,17.816667,0.234673,0.755977,0.385818,0.260726,0.237882,0.276615,0.35419,0.422121
1,1070,17.833333,0.235735,0.757931,0.385399,0.263984,0.236823,0.274499,0.352451,0.431224
1,1071,17.85,0.236796,0.759885,0.384981,0.267241,0.235765,0.272382,0.350713,0.440327
1,1072,17.866667,0.237858,0.761839,0.384562,0.270498,0.234706,0.270266,0.348975,0.449428
1,1073,17.883333,0.23892,0.763793,0.384144,0.273755,0.233647,0.268149,0.347237,0.458529
1,1074,17.9,0.239981,0.765746,0.383725,0.277012,0.232588,0.266033,0.345499,0.46763
1,1075,17.916667,0.241043,0.7677,0.383307,0.280269,0.231529,0.263916,0.343761,0.47673
1,1076,17.933333,0.242105,0.769654,0.382888,0.283526,0.23047,0.2618,0.342023,0.485829
1,1077,17.95,0.243167,0.771608,0.38247,0.286783,0.229411,0.259684,0.340285,0.494927
1,1078,17.966667,0.244228,0.773562,0.382051,0.290039,0.228353,0.257567,0.338548,0.504025
1,1079,17.983333,0.24529,0.775516,0.381633,0.293296,0.227294,0.255451,0.33681,0.513122
1,1080,18.0,0.246352,0.77747,0.381214,0.296552,0.226235,0.253334,0.335073,0.522218
1,1081,18.016667,0.247413,0.779424,0.380796,0.299809,0.225176,0.251218,0.333505,0.530079
1,1082,18.033333,0.248475,0.781378,0.380377,0.303065,0.224117,0.249101,0.331937,0.537939
1,1083,18.05,0.249537,0.783332,0.379959,0.306322,0.223058,0.246985,0.330368,0.545799
1,1084,18.066667,0.250598,0.785285,0.379541,0.309578,0.221999,0.244869,0.3288,0.553658
1,1085,18.083333,0.25166,0.787239,0.379122,0.312834,0.22094,0.242752,0.327233,0.561517
1,1086,18.1,0.252721,0.789193,0.378704,0.31609,0.219882,0.240636,0.325665,0.569375
1,1087,18.116667,0.253783,0.791147,0.378285,0.319346,0.218823,0.238519,0.324097,0.577232
1,1088,18.133333,0.254845,0.793101,0.377867,0.322602,0.217764,0.236402,0.322529,0.58509
1,1089,18.15,0.255906,0.795055,0.377165,0.325621,0.216705,0.234286,0.320962,0.592946
1,1090,18.166667,0.256434,0.796488,0.376463,0.32864,0.215646,0.232169,0.319394,0.600802
1,1091,18.183333,0.256962,0.797921,0.37576,0.331659,0.214587,0.230053,0.317827,0.608658
1,1092,18.2,0.25749,0.799354,0.375058,0.334678,0.213528,0.227936,0.31626,0.616513
1,1093,18.216667,0.258017,0.800787,0.374356,0.337697,0.212469,0.22582,0.314692,0.624368
