,,,Away,,Away,,Away,,,
,,,0,,1,,2,,,
Period,Frame,Time [s],Player0,,Player1,,Player2,,Ball,
1,1167,19.45,0.20879,0.789734,0.281952,0.439274,0.131626,0.368985,nan,nan
1,1168,19.466667,0.208155,0.791974,0.280664,0.442636,0.130728,0.369744,nan,nan
1,1169,19.483333,0.207519,0.794214,0.279376,0.445998,0.12983,0.370503,nan,nan
1,1170,19.5,0.206884,0.796455,0.278088,0.44936,0.128932,0.371262,nan,nan
1,1171,19.516667,0.206248,0.798695,0.2768,0.452722,0.128034,0.372021,nan,nan
1,1172,19.533333,0.205613,0.800935,0.275512,0.456083,0.127136,0.37278,nan,nan
1,1173,19.55,0.204977,0.803176,0.274224,0.459445,0.126238,0.373539,nan,nan
1,1174,19.566667,0.204342,0.805416,0.272936,0.462806,0.12534,0.374298,nan,nan
1,1175,19.583333,0.203706,0.807656,0.271648,0.466167,0.124442,0.375057,nan,nan
1,1176,19.6,0.203071,0.809896,0.270361,0.469529,0.123544,0.375816,nan,nan
1,1177,19.616667,0.202435,0.812136,0.269073,0.47289,0.122646,0.376575,nan,nan
1,1178,19.633333,0.2018,0.814376,0.267785,0.47625,0.121748,0.377334,nan,nan
1,1179,19.65,0.201165,0.816616,0.266498,0.479611,0.12085,0.378093,nan,nan
1,1180,19.666667,0.200529,0.818856,0.26521,0.482972,0.119952,0.378852,nan,nan
1,1181,19.683333,0.199894,0.821096,0.263923,0.486333,0.119054,0.37961,nan,nan
1,1182,19.7,0.199289,0.82239,0.262635,0.489693,0.118156,0.380369,nan,nan
1,1183,19.716667,0.198685,0.823685,0.261348,0.493054,0.117258,0.381128,nan,nan
1,1184,19.733333,0.19808,0.824979,0.26006,0.496414,0.11636,0.381887,nan,nan
1,1185,19.75,0.197476,0.826273,0.258773,0.499774,0.115679,0.382787,nan,nan
1,1186,19.766667,0.196871,0.827568,0.257486,0.503134,0.114997,0.383687,nan,nan
1,1187,19.783333,0.196267,0.828862,0.256198,0.506494,0.114316,0.384587,nan,nan
1,1188,19.8,0.195663,0.830156,0.254911,0.509854,0.113634,0.385487,nan,nan
1,1189,19.816667,0.195058,0.831451,0.253931,0.513513,0.112953,0.386387,nan,nan
1,1190,19.833333,0.194454,0.832745,0.25295,0.517173,0.112271,0.387287,nan,nan
1,1191,19.85,0.193849,0.834039,0.25197,0.520832,0.11159,0.388186,nan,nan
1,1192,19.866667,0.193245,0.835333,0.250989,0.524491,0.110908,0.389086,nan,nan
1,1193,19.883333,0.192641,0.836627,0.250009,0.52815,0.110227,0.389986,nan,nan
1,1194,19.9,0.192036,0.837921,0.249028,0.531809,0.109545,0.390886,nan,nan
1,1195,19.916667,0.191432,0.839216,0.248048,0.535468,0.108864,0.391786,nan,nan
1,1196,19.933333,0.190828,0.84051,0.247068,0.539127,0.108183,0.392686,nan,nan
1,1197,19.95,0.190223,0.841804,0.246087,0.542786,0.107933,0.393442,nan,nan
1,1198,19.966667,0.189619,0.843098,0.245107,0.546444,0.107683,0.394199,nan,nan
1,1199,19.983333,0.189015,0.844392,0.244127,0.550102,0.107433,0.394956,nan,nan
1,1200,20.0,0.188824,0.845176,0.243147,0.553761,0.107183,0.395712,nan,nan
1,1201,20.016667,0.188634,0.845959,0.242167,0.557419,0.106933,0.396469,nan,nan
1,1202,20.033333,0.188444,0.846743,0.241186,0.561077,0.106683,0.397226,nan,nan
1,1203,20.05,0.188253,0.847527,0.240206,0.564735,0.106433,0.397982,nan,nan
1,1204,20.066667,0.188063,0.84831,0.239226,0.568393,0.106184,0.398739,nan,nan
1,1205,20.083333,0.187873,0.849094,0.238246,0.57205,0.105934,0.399496,nan,nan
1,1206,20.1,0.187683,0.849878,0.237266,0.575708,0.105684,0.400252,nan,nan
1,1207,20.116667,0.187492,0.850662,0.236286,0.579365,0.105434,0.401009,nan,nan
1,1208,20.133333,0.187302,0.851445,0.235306,0.583022,0.105184,0.401766,nan,nan
1,1209,20.15,0.187112,0.852229,0.234326,0.58668,0.104934,0.402522,nan,nan
1,1210,20.166667,0.186922,0.853013,0.233347,0.590337,0.104684,0.403279,nan,nan
1,1211,20.183333,0.186731,0.853796,0.232367,0.593994,0.104435,0.404035,nan,nan
1,1212,20.2,0.186541,0.85458,0.231387,0.597651,0.104185,0.404792,nan,nan
1,1213,20.216667,0.186351,0.855364,0.230407,0.601307,0.103935,0.405549,nan,nan
1,1214,20.233333,0.186161,0.856147,0.229427,0.604964,0.103685,0.406305,nan,nan
1,1215,20.25,0.18597,0.856931,0.228448,0.60862,0.103435,0.407062,nan,nan
1,1216,20.266667,0.186312,0.856931,0.227706,0.611425,0.103155,0.408361,nan,nan
1,1217,20.283333,0.186654,0.85693,0.226964,0.61423,0.102875,0.409661,nan,nan
1,1218,20.3,0.186995,0.85693,0.226222,0.617034,0.102595,0.41096,nan,nan
1,1219,20.316667,0.187337,0.85693,0.225481,0.619838,0.102315,0.412259,nan,nan
1,1220,20.333333,0.187679,0.85693,0.224739,0.622643,0.102034,0.413559,nan,nan
1,1221,20.35,0.188021,0.856929,0.223997,0.625447,0.101754,0.414858,nan,nan
1,1222,20.366667,0.188362,0.856929,0.223256,0.628251,0.101474,0.416158,nan,nan
1,1223,20.383333,0.188704,0.856929,0.222514,0.631055,0.101194,0.417457,nan,nan
1,1224,20.4,0.189046,0.856928,0.221773,0.633859,0.100914,0.418756,nan,nan
1,1225,20.416667,0.189388,0.856928,0.221031,0.636663,0.100634,0.420055,nan,nan
1,1226,20.433333,0.189729,0.856928,0.220289,0.639467,0.100354,0.421355,nan,nan
1,1227,20.45,0.190071,0.856928,0.219548,0.642271,0.100074,0.422654,nan,nan
1,1228,20.466667,0.190413,0.856927,0.218806,0.645075,0.099794,0.423953,nan,nan
1,1229,20.483333,0.190754,0.856927,0.218065,0.647878,0.099513,0.425253,nan,nan
1,1230,20.5,0.191096,0.856927,0.217323,0.650682,0.099233,0.426552,nan,nan
1,1231,20.516667,0.191438,0.856926,0.216582,0.653486,0.098953,0.427851,nan,nan
1,1232,20.533333,0.19178,0.856926,0.21636,0.656116,0.098673,0.42915,nan,nan
1,1233,20.55,0.192121,0.856926,0.216139,0.658747,0.098393,0.430449,nan,nan
1,1234,20.566667,0.192463,0.856926,0.215917,0.661377,0.098113,0.431748,nan,nan
1,1235,20.583333,0.192805,0.856925,0.215695,0.664008,0.097833,0.433048,nan,nan
1,1236,20.6,0.193147,0.856925,0.215473,0.666638,0.097553,0.434347,nan,nan
1,1237,20.616667,0.193489,0.856925,0.215252,0.669269,0.097273,0.435646,nan,nan
1,1238,20.633333,0.19383,0.856924,0.21503,0.671899,0.096993,0.436945,nan,nan
1,1239,20.65,0.194172,0.856924,0.214808,0.674529,0.096713,0.438244,nan,nan
1,1240,20.666667,0.194595,0.858026,0.214587,0.67716,0.096433,0.439543,nan,nan
1,1241,20.683333,0.195019,0.859128,0.214365,0.67979,0.096153,0.440842,nan,nan
1,1242,20.7,0.195442,0.860229,0.214143,0.68242,0.095872,0.442141,nan,nan
1,1243,20.716667,0.195865,0.861331,0.213922,0.68505,0.095592,0.44344,nan,nan
1,1244,20.733333,0.196289,0.862433,0.2137,0.68768,0.095312,0.444739,nan,nan
1,1245,20.75,0.196712,0.863535,0.213479,0.69031,0.095032,0.446038,nan,nan
1,1246,20.766667,0.197135,0.864636,0.213257,0.69294,0.094752,0.447337,nan,nan
1,1247,20.783333,0.197559,0.865738,0.21323,0.695246,0.094472,0.448636,nan,nan
1,1248,20.8,0.197982,0.86684,0.213203,0.697551,0.094192,0.449935,nan,nan
1,1249,20.816667,0.198405,0.867942,0.213176,0.699856,0.093912,0.451234,nan,nan
1,1250,20.833333,0.198829,0.869043,0.213149,0.702161,0.093632,0.452533,nan,nan
1,1251,20.85,0.199252,0.870145,0.213122,0.704466,0.093352,0.453832,nan,nan
1,1252,20.866667,0.199675,0.871247,0.213095,0.706771,0.093072,0.455131,nan,nan
1,1253,20.883333,0.200088,0.872082,0.213068,0.709076,0.092792,0.45643,nan,nan
1,1254,20.9,0.2005,0.872918,0.213041,0.711381,0.092512,0.457729,nan,nan
1,1255,20.916667,0.200912,0.873753,0.213014,0.713686,0.092232,0.459028,nan,nan
1,1256,20.933333,0.201324,0.874588,0.212987,0.715991,0.091952,0.460327,nan,nan
1,1257,20.95,0.201736,0.875424,0.21296,0.718296,0.091672,0.461625,nan,nan
1,1258,20.966667,0.202148,0.876259,0.212933,0.7206,0.091392,0.462924,nan,nan
1,1259,20.983333,0.202561,0.877094,0.212906,0.722905,0.091112,0.464223,nan,nan
1,1260,21.0,0.202973,0.87793,0.212879,0.72521,0.090832,0.465522,nan,nan
1,1261,21.016667,0.203385,0.878765,0.212852,0.727515,0.090552,0.466821,nan,nan
1,1262,21.033333,0.203797,0.879601,0.212825,0.729819,0.090272,0.468119,nan,nan
1,1263,21.05,0.204209,0.880436,0.212798,0.732124,0.090144,0.471349,nan,nan
1,1264,21.066667,0.204621,0.881271,0.212771,0.734429,0.090017,0.474579,nan,nan
1,1265,21.083333,0.205033,0.882107,0.212744,0.736733,0.089889,0.477809,nan,nan
1,1266,21.1,0.205446,0.882942,0.212717,0.739038,0.089761,0.481039,nan,nan
1,1267,21.116667,0.205858,0.883778,0.21269,0.741342,0.089634,0.484269,nan,nan
1,1268,21.133333,0.206347,0.883427,0.212189,0.743213,0.089556,0.485888,nan,nan
1,1269,21.15,0.206837,0.883076,0.211688,0.745084,0.089479,0.487506,nan,nan
1,1270,21.166667,0.207326,0.882725,0.211187,0.746955,0.089402,0.489125,nan,nan
1,1271,21.183333,0.207816,0.882375,0.210686,0.748826,0.089325,0.490744,nan,nan
1,1272,21.2,0.208305,0.882024,0.210186,0.750697,0.089248,0.492363,nan,nan
1,1273,21.216667,0.208795,0.881673,0.209685,0.752568,0.08917,0.493981,nan,nan
1,1274,21.233333,0.209284,0.881323,0.209184,0.754439,0.089093,0.4956,nan,nan
1,1275,21.25,0.209774,0.880972,0.208683,0.756309,0.089016,0.497219,nan,nan
1,1276,21.266667,0.210263,0.880621,0.208182,0.75818,0.088939,0.498837,nan,nan
1,1277,21.283333,0.210753,0.88027,0.207681,0.760051,0.088862,0.500456,nan,nan
1,1278,21.3,0.211242,0.87992,0.20718,0.761921,0.088784,0.502074,nan,nan
1,1279,21.316667,0.211732,0.879569,0.206679,0.763792,0.088707,0.503693,nan,nan
1,1280,21.333333,0.212222,0.879218,0.206179,0.765663,0.08863,0.505312,nan,nan
1,1281,21.35,0.212711,0.878867,0.205678,0.767533,0.088553,0.50693,nan,nan
1,1282,21.366667,0.213201,0.878517,0.205177,0.769404,0.088476,0.508549,nan,nan
1,1283,21.383333,0.21369,0.878166,0.204676,0.771274,0.088398,0.510167,nan,nan
1,1284,21.4,0.21418,0.877815,0.204175,0.773145,0.088321,0.511786,nan,nan
1,1285,21.416667,0.214669,0.877464,0.203675,0.775015,0.088244,0.513404,nan,nan
1,1286,21.433333,0.215159,0.877114,0.203174,0.776886,0.088167,0.515023,nan,nan
1,1287,21.45,0.215648,0.876763,0.202673,0.778756,0.08809,0.516641,nan,nan
1,1288,21.466667,0.216138,0.876412,0.202172,0.780627,0.088012,0.51826,nan,nan
1,1289,21.483333,0.216628,0.876061,0.201671,0.782497,0.087935,0.519878,nan,nan
1,1290,21.5,0.217117,0.875711,0.201171,0.784367,0.087858,0.521496,nan,nan
1,1291,21.516667,0.217607,0.87536,0.20067,0.786237,0.087781,0.523115,nan,nan
1,1292,21.533333,0.218096,0.875009,0.200169,0.788108,0.087704,0.524733,nan,nan
1,1293,21.55,0.218586,0.874658,0.199668,0.789978,0.087626,0.526352,nan,nan
1,1294,21.566667,0.219076,0.874308,0.199168,0.791848,0.087549,0.52797,nan,nan
1,1295,21.583333,0.219565,0.873957,0.198667,0.793718,0.087472,0.529588,nan,nan
1,1296,21.6,0.220055,0.873606,0.198166,0.795588,0.087395,0.531206,nan,nan
1,1297,21.616667,0.220544,0.873255,0.197666,0.797458,0.087318,0.532825,nan,nan
1,1298,21.633333,0.221034,0.872905,0.197165,0.799328,0.087241,0.534443,nan,nan
1,1299,21.65,0.221524,0.872554,0.196664,0.801199,0.087163,0.536061,nan,nan
1,1300,21.666667,0.222013,0.872203,0.196164,0.803068,0.087086,0.537679,nan,nan
1,1301,21.683333,0.222503,0.871852,0.195663,0.804938,0.087009,0.539298,nan,nan
1,1302,21.7,0.222992,0.871501,0.195162,0.806808,0.086932,0.540916,nan,nan
1,1303,21.716667,0.223482,0.871151,0.194662,0.808678,0.086855,0.542534,nan,nan
1,1304,21.733333,0.223972,0.8708,0.194161,0.810548,0.086778,0.544152,nan,nan
1,1305,21.75,0.224461,0.870449,0.19366,0.812418,0.0867,0.54577,nan,nan
1,1306,21.766667,0.224951,0.870098,0.19316,0.814288,0.086623,0.547388,nan,nan
1,1307,21.783333,0.22544,0.869747,0.192659,0.816158,0.086546,0.549007,nan,nan
1,1308,21.8,0.22593,0.869397,0.192159,0.818027,0.086469,0.550625,nan,nan
1,1309,21.816667,0.22642,0.869046,0.191658,0.819897,0.086392,0.552243,nan,nan
1,1310,21.833333,0.226909,0.868695,0.191157,0.821767,0.086315,0.553861,nan,nan
1,1311,21.85,0.227399,0.868344,0.190657,0.823636,0.086237,0.555479,nan,nan
1,1312,21.866667,0.227889,0.867993,0.190156,0.825506,0.08616,0.557097,nan,nan
1,1313,21.883333,0.228378,0.867643,0.189656,0.827376,0.086083,0.558715,nan,nan
1,1314,21.9,0.228801,0.868061,0.189249,0.828809,0.086087,0.560196,nan,nan
1,1315,21.916667,0.229224,0.86848,0.188843,0.830242,0.086091,0.561677,nan,nan
1,1316,21.933333,0.229647,0.868899,0.188436,0.831676,0.086095,0.563159,nan,nan
1,1317,21.95,0.23007,0.869318,0.18803,0.833109,0.0861,0.56464,nan,nan
1,1318,21.966667,0.230493,0.869737,0.187623,0.834542,0.086104,0.566121,nan,nan
1,1319,21.983333,0.230916,0.870156,0.187216,0.835976,0.086108,0.567603,nan,nan
1,1320,22.0,0.231338,0.870575,0.18681,0.837409,0.086112,0.569084,nan,nan
1,1321,22.016667,0.231761,0.870994,0.186404,0.838842,0.086116,0.570565,nan,nan
1,1322,22.033333,0.232184,0.871412,0.185997,0.840275,0.08612,0.572046,nan,nan
1,1323,22.05,0.232607,0.871831,0.18559,0.841708,0.086125,0.573528,nan,nan
1,1324,22.066667,0.23303,0.87225,0.185184,0.843142,0.086129,0.575009,nan,nan
1,1325,22.083333,0.233453,0.872669,0.184777,0.844575,0.086133,0.57649,nan,nan
1,1326,22.1,0.233876,0.873088,0.184371,0.846008,0.086137,0.577971,nan,nan
1,1327,22.116667,0.234299,0.873507,0.183964,0.847441,0.086141,0.579452,nan,nan
1,1328,22.133333,0.234721,0.873926,0.183558,0.848874,0.086145,0.580934,nan,nan
1,1329,22.15,0.235144,0.874344,0.183463,0.850026,0.08615,0.582415,nan,nan
1,1330,22.166667,0.235567,0.874763,0.183369,0.851177,0.086154,0.583896,nan,nan
1,1331,22.183333,0.23599,0.875182,0.183274,0.852328,0.086158,0.585377,nan,nan
1,1332,22.2,0.236413,0.875601,0.183179,0.85348,0.086162,0.586858,nan,nan
1,1333,22.216667,0.236836,0.87602,0.183084,0.854631,0.086166,0.588339,nan,nan
1,1334,22.233333,0.237259,0.876439,0.18299,0.855782,0.08617,0.58982,nan,nan
1,1335,22.25,0.237681,0.876858,0.182895,0.856934,0.086174,0.591301,nan,nan
1,1336,22.266667,0.238104,0.877277,0.1828,0.858085,0.086179,0.592782,nan,nan
1,1337,22.283333,0.238527,0.877696,0.182705,0.859236,0.086367,0.593434,nan,nan
1,1338,22.3,0.23895,0.878114,0.182611,0.860388,0.086555,0.594086,nan,nan
1,1339,22.316667,0.239373,0.878533,0.182516,0.861539,0.086743,0.594737,nan,nan
1,1340,22.333333,0.239796,0.878952,0.182421,0.86269,0.086931,0.595389,nan,nan
1,1341,22.35,0.240219,0.879371,0.182326,0.863841,0.08712,0.59604,nan,nan
1,1342,22.366667,0.240642,0.87979,0.182232,0.864993,0.087308,0.596692,nan,nan
1,1343,22.383333,0.241065,0.880209,0.182098,0.864794,0.087496,0.597343,nan,nan
1,1344,22.4,0.241487,0.880628,0.181965,0.864595,0.087684,0.597995,nan,nan
1,1345,22.416667,0.24191,0.881047,0.181832,0.864396,0.087872,0.598646,nan,nan
1,1346,22.433333,0.242333,0.881466,0.181698,0.864197,0.088061,0.599298,nan,nan
1,1347,22.45,0.242756,0.881884,0.181565,0.863998,0.088249,0.599949,nan,nan
1,1348,22.466667,0.243179,0.882303,0.181431,0.863799,0.088671,0.600776,nan,nan
1,1349,22.483333,0.243602,0.882722,0.181298,0.863601,0.089094,0.601602,nan,nan
1,1350,22.5,0.244025,0.883141,0.181165,0.863402,0.089517,0.602429,nan,nan
1,1351,22.516667,0.244448,0.88356,0.181031,0.863203,0.08994,0.603255,nan,nan
1,1352,22.533333,0.244871,0.883979,0.180898,0.863004,0.090363,0.604082,nan,nan
1,1353,22.55,0.245293,0.884398,0.180765,0.862805,0.090786,0.604909,nan,nan
1,1354,22.566667,0.245716,0.884817,0.180631,0.862606,0.091208,0.605735,nan,nan
1,1355,22.583333,0.246139,0.885236,0.180498,0.862407,0.091631,0.606562,nan,nan
1,1356,22.6,0.246562,0.885654,0.180364,0.862209,0.092054,0.607388,nan,nan
1,1357,22.616667,0.246985,0.886073,0.180231,0.86201,0.092477,0.608215,nan,nan
1,1358,22.633333,0.247408,0.886492,0.180098,0.861811,0.0929,0.609041,nan,nan
1,1359,22.65,0.247831,0.886911,0.179964,0.861612,0.093322,0.609868,nan,nan
1,1360,22.666667,0.248254,0.88733,0.179831,0.861413,0.093745,0.610694,nan,nan
1,1361,22.683333,0.2484,0.886396,0.180068,0.860577,0.094311,0.611151,nan,nan
1,1362,22.7,0.248547,0.885461,0.180305,0.859741,0.094877,0.611607,nan,nan
1,1363,22.716667,0.248693,0.884526,0.180542,0.858905,0.095443,0.612063,nan,nan
1,1364,22.733333,0.24884,0.883592,0.180779,0.85807,0.09601,0.612519,nan,nan
1,1365,22.75,0.248986,0.882657,0.181016,0.857234,0.096576,0.612975,nan,nan
1,1366,22.766667,0.249133,0.881723,0.181253,0.856398,0.097142,0.613431,nan,nan
1,1367,22.783333,0.249279,0.880788,0.18149,0.855562,0.097708,0.613887,nan,nan
1,1368,22.8,0.249426,0.879853,0.181728,0.854726,0.098274,0.614344,nan,nan
1,1369,22.816667,0.249572,0.878919,0.181965,0.85389,0.09884,0.6148,nan,nan
1,1370,22.833333,0.249719,0.877984,0.182202,0.853054,0.099406,0.615256,nan,nan
1,1371,22.85,0.249865,0.877049,0.182439,0.852218,0.099972,0.615712,nan,nan
1,1372,22.866667,0.250012,0.876115,0.182676,0.851382,0.100538,0.616168,nan,nan
1,1373,22.883333,0.250158,0.87518,0.182913,0.850546,0.101104,0.616624,nan,nan
1,1374,22.9,0.250305,0.874246,0.18315,0.84971,0.10167,0.617081,nan,nan
1,1375,22.916667,0.250451,0.873311,0.183387,0.848874,0.102236,0.617537,nan,nan
1,1376,22.933333,0.250598,0.872376,0.183624,0.848038,0.102802,0.617993,nan,nan
1,1377,22.95,0.250744,0.871441,0.183861,0.847202,0.103369,0.618449,nan,nan
1,1378,22.966667,0.250891,0.870507,0.184099,0.846366,0.103935,0.618905,nan,nan
1,1379,22.983333,0.251037,0.869572,0.184336,0.84553,0.104501,0.619361,nan,nan
1,1380,23.0,0.251184,0.868637,0.184573,0.844694,0.105067,0.619818,nan,nan
1,1381,23.016667,0.25133,0.867702,0.18481,0.843858,0.105633,0.620274,nan,nan
1,1382,23.033333,0.251477,0.866768,0.185047,0.843022,0.106199,0.62073,nan,nan
1,1383,23.05,0.251623,0.865833,0.185284,0.842186,0.106765,0.621186,nan,nan
1,1384,23.066667,0.251742,0.866005,0.185521,0.84135,0.107331,0.621642,nan,nan
1,1385,23.083333,0.251861,0.866178,0.185758,0.840514,0.107897,0.622099,nan,nan
1,1386,23.1,0.251979,0.86635,0.185995,0.839678,0.108463,0.622555,nan,nan
1,1387,23.116667,0.252098,0.866522,0.186233,0.838842,0.10903,0.623011,nan,nan
1,1388,23.133333,0.252217,0.866694,0.18647,0.838006,0.109596,0.623467,nan,nan
1,1389,23.15,0.252336,0.866866,0.186707,0.83717,0.110162,0.623923,nan,nan
1,1390,23.166667,0.252455,0.867038,0.186944,0.836334,0.110728,0.62438,nan,nan
1,1391,23.183333,0.252573,0.86721,0.186636,0.835392,0.111294,0.624836,nan,nan
1,1392,23.2,0.252692,0.867382,0.186328,0.834449,0.11186,0.625292,nan,nan
1,1393,23.216667,0.252811,0.867555,0.18602,0.833507,0.112426,0.625748,nan,nan
1,1394,23.233333,0.25293,0.867727,0.185711,0.832564,0.112992,0.626204,nan,nan
1,1395,23.25,0.253048,0.867899,0.185403,0.831622,0.113558,0.626661,nan,nan
1,1396,23.266667,0.253167,0.868071,0.185095,0.83068,0.114125,0.627117,nan,nan
1,1397,23.283333,0.253286,0.868243,0.184787,0.829737,0.114691,0.627573,nan,nan
1,1398,23.3,0.253405,0.868415,0.184479,0.828795,0.115257,0.628029,nan,nan
1,1399,23.316667,0.253523,0.868588,0.184171,0.827852,0.115823,0.628485,nan,nan
1,1400,23.333333,0.253642,0.86876,0.183863,0.82691,0.116389,0.628942,nan,nan
1,1401,23.35,0.253761,0.868932,0.183554,0.825968,0.116955,0.629398,nan,nan
1,1402,23.366667,0.25388,0.869104,0.183246,0.825025,0.117521,0.629854,nan,nan
1,1403,23.383333,0.253998,0.869276,0.182938,0.824083,0.118087,0.63031,nan,nan
1,1404,23.4,0.254117,0.869448,0.18263,0.82314,0.118654,0.630766,nan,nan
1,1405,23.416667,0.254236,0.86962,0.182322,0.822198,0.11922,0.631223,nan,nan
1,1406,23.433333,0.254355,0.869793,0.182014,0.821256,0.119786,0.631679,nan,nan
1,1407,23.45,0.254474,0.869965,0.181706,0.820313,0.120352,0.632135,nan,nan
1,1408,23.466667,0.254592,0.870137,0.181397,0.819371,0.120918,0.632591,nan,nan
1,1409,23.483333,0.254711,0.870309,0.181089,0.818428,0.121484,0.633047,nan,nan
1,1410,23.5,0.254761,0.870077,0.181085,0.816731,0.121795,0.632884,nan,nan
1,1411,23.516667,0.254811,0.869844,0.181081,0.815034,0.122105,0.63272,nan,nan
1,1412,23.533333,0.254861,0.869612,0.181076,0.813337,0.122415,0.632557,nan,nan
1,1413,23.55,0.254911,0.86938,0.181072,0.81164,0.122725,0.632393,nan,nan
1,1414,23.566667,0.254962,0.869148,0.181068,0.809943,0.123035,0.63223,nan,nan
1,1415,23.583333,0.255012,0.868916,0.181064,0.808246,0.123346,0.632066,nan,nan
1,1416,23.6,0.255062,0.868683,0.181059,0.806549,0.123656,0.631902,nan,nan
1,1417,23.616667,0.255112,0.868451,0.181055,0.804852,0.123966,0.631739,nan,nan
1,1418,23.633333,0.255162,0.868219,0.181051,0.803155,0.124276,0.631575,nan,nan
1,1419,23.65,0.255212,0.867986,0.181047,0.801458,0.124587,0.631411,nan,nan
1,1420,23.666667,0.255262,0.867754,0.181042,0.799761,0.124897,0.631248,nan,nan
1,1421,23.683333,0.255312,0.867522,0.181038,0.798064,0.125207,0.631084,nan,nan
1,1422,23.7,0.255363,0.86729,0.181034,0.796366,0.125517,0.630921,nan,nan
1,1423,23.716667,0.255413,0.867057,0.18103,0.794669,0.125828,0.630757,nan,nan
1,1424,23.733333,0.255463,0.866825,0.181025,0.792972,0.126138,0.630594,nan,nan
1,1425,23.75,0.255513,0.866593,0.181021,0.791275,0.126448,0.63043,nan,nan
1,1426,23.766667,0.255563,0.866361,0.181017,0.789578,0.126758,0.630266,nan,nan
1,1427,23.783333,0.255613,0.866128,0.181012,0.78788,0.127069,0.630103,nan,nan
1,1428,23.8,0.255663,0.865896,0.181008,0.786183,0.127379,0.629939,nan,nan
1,1429,23.816667,0.255714,0.865664,0.181004,0.784486,0.127689,0.629776,nan,nan
1,1430,23.833333,0.255764,0.865432,0.181,0.782788,0.127999,0.629612,nan,nan
1,1431,23.85,0.255814,0.865199,0.180995,0.781091,0.12831,0.629448,nan,nan
1,1432,23.866667,0.255864,0.864967,0.180991,0.779394,0.128499,0.628327,nan,nan
1,1433,23.883333,0.255914,0.864735,0.180987,0.777696,0.128688,0.627207,nan,nan
1,1434,23.9,0.255964,0.864503,0.180982,0.775999,0.128877,0.626086,nan,nan
1,1435,23.916667,0.256014,0.86427,0.180978,0.774302,0.129067,0.624965,nan,nan
1,1436,23.933333,0.256064,0.864038,0.180974,0.772604,0.129256,0.623844,nan,nan
1,1437,23.95,0.256115,0.863806,0.18097,0.770907,0.129445,0.622723,nan,nan
1,1438,23.966667,0.256165,0.863574,0.180965,0.769209,0.129634,0.621602,nan,nan
1,1439,23.983333,0.256215,0.863341,0.180961,0.767512,0.129824,0.620481,nan,nan
1,1440,24.0,0.256265,0.863109,0.180957,0.765814,0.130013,0.61936,nan,nan
1,1441,24.016667,0.256315,0.862877,0.180953,0.764117,0.130202,0.618239,nan,nan
1,1442,24.033333,0.256365,0.862645,0.180948,0.762419,0.130391,0.617118,nan,nan
1,1443,24.05,0.256415,0.862412,0.180944,0.760722,0.130581,0.615997,nan,nan
1,1444,24.066667,0.256465,0.86218,0.18094,0.759024,0.13077,0.614876,nan,nan
1,1445,24.083333,0.256516,0.861948,0.180935,0.757327,0.130959,0.613755,nan,nan
1,1446,24.1,0.256566,0.861716,0.180931,0.755629,0.131148,0.612634,nan,nan
1,1447,24.116667,0.256616,0.861483,0.180927,0.753931,0.131338,0.611513,nan,nan
1,1448,24.133333,0.256666,0.861251,0.180369,0.752924,0.131527,0.610392,nan,nan
1,1449,24.15,0.256716,0.861019,0.179811,0.751917,0.131716,0.609271,nan,nan
1,1450,24.166667,0.256766,0.860786,0.179253,0.75091,0.131905,0.60815,nan,nan
1,1451,24.183333,0.256816,0.860554,0.178695,0.749903,0.132095,0.607028,nan,nan
1,1452,24.2,0.256866,0.860322,0.178137,0.748895,0.132284,0.605907,nan,nan
1,1453,24.216667,0.256917,0.86009,0.177579,0.747888,0.132473,0.604786,nan,nan
1,1454,24.233333,0.256967,0.859858,0.177021,0.746881,0.132663,0.603665,nan,nan
1,1455,24.25,0.257017,0.859625,0.176463,0.745874,0.132852,0.602544,nan,nan
1,1456,24.266667,0.257067,0.859393,0.175905,0.744867,0.133041,0.601423,nan,nan
1,1457,24.283333,0.257117,0.859161,0.175347,0.743859,0.13323,0.600302,nan,nan
1,1458,24.3,0.257167,0.858928,0.174789,0.742852,0.13342,0.599181,nan,nan
1,1459,24.316667,0.257217,0.858696,0.174231,0.741845,0.133609,0.598059,nan,nan
1,1460,24.333333,0.257268,0.858464,0.173673,0.740838,0.133798,0.596938,nan,nan
1,1461,24.35,0.257318,0.858232,0.173115,0.73983,0.133988,0.595817,nan,nan
1,1462,24.366667,0.257368,0.857999,0.172557,0.738823,0.134177,0.594696,nan,nan
1,1463,24.383333,0.257418,0.857767,0.171999,0.737816,0.134366,0.593575,nan,nan
1,1464,24.4,0.257462,0.858327,0.171286,0.737739,0.13418,0.593276,nan,nan
1,1465,24.416667,0.257506,0.858887,0.170572,0.737662,0.133994,0.592978,nan,nan
1,1466,24.433333,0.25755,0.859446,0.169859,0.737585,0.133808,0.592679,nan,nan
1,1467,24.45,0.257594,0.860006,0.169145,0.737508,0.133622,0.592381,nan,nan
1,1468,24.466667,0.257638,0.860566,0.168432,0.737432,0.133436,0.592082,nan,nan
1,1469,24.483333,0.257682,0.861126,0.167718,0.737355,0.13325,0.591784,nan,nan
1,1470,24.5,0.257726,0.861686,0.167005,0.737278,0.133065,0.591485,nan,nan
1,1471,24.516667,0.25777,0.862245,0.166291,0.737201,0.132879,0.591187,nan,nan
